osm_id,name,lat,lon,region,federal_district,cluster,cluster_name,dist_to_region_center_km,dist_to_moscow_km,federal_district_code,gps_density_5km,grp_per_capita_2021,population_2021,urban_pct
1373755234,"СААШ ""Марина""",55.6763945,37.5207685,MoscowCity,ЦФО,2,Кластер 3,10.291442847152046,10.711911426975083,1,1798038,1848,12655,100
1373756113,Школа 1181 (для пациентов больницы),55.6510947,37.4931563,MoscowCity,ЦФО,2,Кластер 3,13.58686080726325,14.01239374064552,1,1798038,1848,12655,100
1373776071,"Лицей №1525 ""Воробьевы горы""",55.7029962,37.5544024,MoscowCity,ЦФО,2,Кластер 3,6.659654446365754,7.080466406220007,1,2373579,1848,12655,100
1373778976,Школа № 1318 (киношкола),55.6870452,37.5298416,MoscowCity,ЦФО,2,Кластер 3,9.003267372293218,9.415690516451775,1,1798038,1848,12655,100
1373825239,"Центр дополнительного образования детей ""Диалог наук""",55.6950395,37.5518003,MoscowCity,ЦФО,2,Кластер 3,7.477079287716409,7.913582923787275,1,2373579,1848,12655,100
1374506143,"Школа ""Промо-М""",55.643379,37.47992,MoscowCity,ЦФО,2,Кластер 3,14.767503540794342,15.188681604397551,1,1517501,1848,12655,100
1374667858,"Лингвистический центр ""Маленький принц""",55.5603501,37.5854943,MoscowCity,ЦФО,2,Кластер 3,21.297148209363016,21.82615028865116,1,2160419,1848,12655,100
1374741490,"ДООЦ ""Юго-Западный""",55.6085997,37.5287946,MoscowCity,ЦФО,2,Кластер 3,16.792818625856153,17.288796855570208,1,1517501,1848,12655,100
1374741494,"Лингвистический центр ""Маленький принц""",55.6018739,37.5452392,MoscowCity,ЦФО,2,Кластер 3,17.198166577627003,17.706833637130575,1,1517501,1848,12655,100
1374741534,"Школа ""Ясенево""",55.5950379,37.5381405,MoscowCity,ЦФО,2,Кластер 3,18.050682293814855,18.557227177049093,1,1517501,1848,12655,100
1375274507,ЦБИ,55.9312083,37.8449951,Moskva,ЦФО,7,Кластер 8,24.54357143412567,24.123954826423756,1,870849,579,8524,81
1384531520,Подготовительная школа Ритм,51.7365563,36.1387546,Kursk,ЦФО,5,Кластер 6,3.80611308310496,457.34839698489736,1,155132,417,1105,68
1391103873,Петровская средняя школа,50.5213796,40.2542505,Voronezh,ЦФО,5,Кластер 6,148.16854141142895,607.9174941448703,1,8836,432,2333,66
1393596522,Школа №2,53.0097243,39.1336464,Lipetsk,ЦФО,5,Кластер 6,54.570256902307094,320.7233701472995,1,9699,487,1157,65
1393833326,Школа,53.0440434,39.419617,Lipetsk,ЦФО,5,Кластер 6,49.97753741178995,323.28004056349835,1,761,487,1157,65
1412082005,АВС,52.5912671,39.5604522,Lipetsk,ЦФО,5,Кластер 6,3.2551412698194135,373.8733474527102,1,256018,487,1157,65
1414440730,Букреевская начальная школа,51.6675556,36.3054437,Kursk,ЦФО,5,Кластер 6,10.40507219850866,462.6985067422081,1,43662,417,1105,68
1417237115,Радуга,51.7107044,39.154876,Voronezh,ЦФО,5,Кластер 6,4.74891335389491,460.98925728377793,1,302771,432,2333,66
1422483197,Детско-юношеская спортивная школа,51.4167483,36.1115417,Kursk,ЦФО,5,Кластер 6,35.283976724673266,492.583627897456,1,16790,417,1105,68
1422483216,Медвенская средняя школа,51.4193904,36.1152823,Kursk,ЦФО,5,Кластер 6,34.95330478938534,492.2456425032287,1,16790,417,1105,68
1422752925,Воскресная школа Казанского храма,55.736354,38.5562774,Moskva,ЦФО,7,Кластер 8,58.75003099732459,58.78865495680514,1,14810,579,8524,81
1423407468,Девицкая средняя школа,51.6373724,38.9473159,Voronezh,ЦФО,5,Кластер 6,16.775571002606082,466.2168188794932,1,51350,432,2333,66
1423513449,Церковно приходская школа,50.1990883,39.535702,Voronezh,ЦФО,5,Кластер 6,165.6236507989583,631.0182311887974,1,38467,432,2333,66
1425992505,Детская школа искусств № 6,51.6839293,39.1881491,Voronezh,ЦФО,5,Кластер 6,1.356976257405112,464.38219364998616,1,302771,432,2333,66
1426996766,"Православная школа во имя иконы божией Матери ""Скоропослушница""",55.5899136,37.6517472,MoscowCity,ЦФО,2,Кластер 3,18.03656975768809,18.569585023036012,1,1730772,1848,12655,100
1427761506,"Государственное бюджетное образовательное учреждение города Москвы центр лечебной педагогики и дифференцированного обучения ""Возрождение""",55.6632193,37.6485723,MoscowCity,ЦФО,2,Кластер 3,9.946917140612776,10.475759463470595,1,2373579,1848,12655,100
1427798459,"ННОУ ""Эрудит""",55.6793447,37.6545815,MoscowCity,ЦФО,2,Кластер 3,8.290634813683756,8.811332632622419,1,2868861,1848,12655,100
1427798462,Негосударственное образовательное учреждение русская гуманитарная школа,55.6655864,37.6431838,MoscowCity,ЦФО,2,Кластер 3,9.627710124722444,10.158515237748595,1,2373579,1848,12655,100
1428214514,"Школа ""ЭПОС""",55.68292,37.7049666,MoscowCity,ЦФО,2,Кластер 3,9.326184669445974,9.778210169358523,1,2868861,1848,12655,100
1429235509,"ЦПМСС ""Взаимодействие""",55.6603447,37.6252917,MoscowCity,ЦФО,2,Кластер 3,10.090756036373705,10.62507769045536,1,2373579,1848,12655,100
1429379251,"ЦДТ ""Логос""",55.7098599,37.6427218,MoscowCity,ЦФО,2,Кластер 3,4.829354419055085,5.344961845640836,1,2373579,1848,12655,100
1430522302,"АНО СОШ ""Учебный центр Перспектива""",55.6374278,37.6143473,MoscowCity,ЦФО,2,Кластер 3,12.6307270307096,13.163966322245406,1,2160419,1848,12655,100
1430544663,Ювенес,55.8393316,37.403236,MoscowCity,ЦФО,2,Кластер 3,16.634045296504404,16.303337409454617,1,1390456,1848,12655,100
1430546453,Школа №435,55.7746135,37.7048526,MoscowCity,ЦФО,2,Кластер 3,6.034706854840424,5.845391284222451,1,1675115,1848,12655,100
1430690773,Ассист,51.6655851,39.263302,Voronezh,ЦФО,5,Кластер 6,5.515288393373189,467.49372683700983,1,384537,432,2333,66
1430715273,Вечерняя сменная общеобразовательная школа №1,51.701011,39.2710043,Voronezh,ЦФО,5,Кластер 6,6.810277868061613,463.77049376202046,1,384537,432,2333,66
1430804068,Школа №1113,55.7691104,37.6030203,MoscowCity,ЦФО,2,Кластер 3,2.2211886972740356,1.7385369602285965,1,2335731,1848,12655,100
1431995434,СШ №8,50.2765874,39.3035305,Voronezh,ЦФО,5,Кластер 6,155.3882772130738,619.5610064623734,1,11481,432,2333,66
1432412139,Школа № 46,51.7311386,39.1608398,Voronezh,ЦФО,5,Кластер 6,6.76683288023815,458.853752800547,1,302771,432,2333,66
1433217073,Школа № 73 им. А.Ф. Чернонога,51.6488188,39.1458938,Voronezh,ЦФО,5,Кластер 6,3.681420187642156,467.5939301186206,1,91012,432,2333,66
1433217074,Школа № 75,51.6493643,39.1435494,Voronezh,ЦФО,5,Кластер 6,3.757654734935496,467.5014724997957,1,91012,432,2333,66
1443307436,Школа №654 имени А. Д. Фридмана. Учебный корпус №4,55.694833,37.7362385,MoscowCity,ЦФО,2,Кластер 3,9.68682245400542,10.057389548497252,1,2868861,1848,12655,100
1444312785,Детская школа искусств № 11 имени М.И. Носырева,51.658088,39.1902195,Voronezh,ЦФО,5,Кластер 6,1.605315642587636,467.22091705303495,1,302771,432,2333,66
1444336998,Детская школа искусств № 5,51.7006044,39.2718928,Voronezh,ЦФО,5,Кластер 6,6.843175389380457,463.8282363350762,1,384537,432,2333,66
1444523094,Лозолик,51.6709728,39.1874453,Voronezh,ЦФО,5,Кластер 6,0.2636163790905985,465.780066331021,1,302771,432,2333,66
1444803462,"Центр психолого-педагогической реабилитации и коррекции ""Восточный""",55.7820621,37.7276916,MoscowCity,ЦФО,2,Кластер 3,7.6819760275083135,7.479893928812756,1,1675115,1848,12655,100
1458505430,Залегощенская средняя школа №1,52.8933688,36.8875511,Orel,ЦФО,5,Кластер 6,55.39020336734568,321.7844476260011,1,11628,313,748,65
1461796699,Школа № 1,56.4376104,38.2458711,Moskva,ЦФО,7,Кластер 8,85.70615555237795,85.24128524221832,1,161892,579,8524,81
1461888512,Школа №3,54.9849803,33.3365536,Smolensk,ЦФО,5,Кластер 6,85.63906372267573,283.7126444763331,1,3560,346,944,73
1461888538,Школа №2,54.9818865,33.3411383,Smolensk,ЦФО,5,Кластер 6,85.83533023659137,283.5508112498813,1,3560,346,944,73
1462974682,Школа №1,54.9838846,33.3504443,Smolensk,ЦФО,5,Кластер 6,86.46581843407563,282.91694444407966,1,3672,346,944,73
1468409421,В-Карабутская основная общеобразовательная школа,50.557833,39.9152689,Voronezh,ЦФО,5,Кластер 6,133.99181155843317,597.8587698530556,1,35,432,2333,66
1468409539,Школа,50.4917702,40.0014498,Voronezh,ЦФО,5,Кластер 6,143.11784353900043,606.4670638346513,1,19446,432,2333,66
1474298562,Школа №4,50.6329279,38.6600596,Belgorod,ЦФО,5,Кластер 6,146.24680619177946,573.8370241103233,1,147735,546,1549,67
1474311826,Школа №5,50.6299345,38.6924777,Belgorod,ЦФО,5,Кластер 6,148.529187683217,574.4318013462102,1,147735,546,1549,67
1474312067,Школа №6,50.6229239,38.711671,Belgorod,ЦФО,5,Кластер 6,149.87704179388325,575.3658915652252,1,147735,546,1549,67
1474820764,Внуковская школа,56.3576393,37.5676308,Moskva,ЦФО,7,Кластер 8,67.52767134299116,66.99334931873557,1,32654,579,8524,81
1485582354,Росинка,53.4541185,36.9140502,Tula,ЦФО,5,Кластер 6,94.22731599002084,259.9118177575396,1,19853,449,1502,81
1485582358,Архангельская ОСШ №1,53.3305338,37.1125675,Tula,ЦФО,5,Кластер 6,101.4713954075488,271.63568857613336,1,0,449,1502,81
1504721393,Православная гимназия,56.7553242,38.8691336,Yaroslavl',ЦФО,5,Кластер 6,114.79493608513988,135.37784350992283,1,65974,442,1255,81
1504721395,Центр детского технического творчества,56.7554051,38.870133,Yaroslavl',ЦФО,5,Кластер 6,114.7549712706232,135.42042988556085,1,65974,442,1255,81
1541136926,Школа №1,52.6281951,38.4995803,Lipetsk,ЦФО,5,Кластер 6,74.3216704674975,352.46756059437524,1,140080,487,1157,65
1546349119,Школа №10,52.6051335,38.4736536,Lipetsk,ЦФО,5,Кластер 6,76.05867383670014,354.7320591660716,1,140080,487,1157,65
1546349123,Корпус № 3 средней школы № 1,52.6245567,38.4866855,Lipetsk,ЦФО,5,Кластер 6,75.18389791358517,352.73192318074945,1,140080,487,1157,65
1553405237,Школа №15,52.617067,38.498918,Lipetsk,ЦФО,5,Кластер 6,74.34873343783305,353.6827485671724,1,140080,487,1157,65
1556998028,Школа №1 (МОУПСОШсУИОП),50.4601626,40.0974124,Voronezh,ЦФО,5,Кластер 6,149.0992681819237,611.5686503591353,1,196733,432,2333,66
1560232958,Центр образования № 118,55.6869036,37.5295957,MoscowCity,ЦФО,2,Кластер 3,9.025155487239036,9.437470536114452,1,1798038,1848,12655,100
1562740693,Центр развития и творчества детей и юношества «Романтик»,56.7492634,38.8819132,Yaroslavl',ЦФО,5,Кластер 6,114.95668354522203,135.2827624215312,1,69787,442,1255,81
1573195137,Школа № 23,52.955586,36.0624539,Orel,ЦФО,5,Кластер 6,1.263483525977919,327.2488017823741,1,158250,313,748,65
1574133742,Хотынецкая средняя общеобразовательная школа,53.1237031,35.4059281,Orel,ЦФО,5,Кластер 6,47.730428529476576,325.7110543245441,1,2664,313,748,65
1588932818,"Центр образования ""Измайлово"" № 1811",55.7939167,37.8147527,MoscowCity,ЦФО,2,Кластер 3,13.19879480659432,13.038274733325938,1,943444,1848,12655,100
1591412671,"НОУ ""Тверская епархиальная православная средняя общеобразовательная школа во имя свт. Тихона Задонского""",56.8495799,35.8644373,Tver',ЦФО,5,Кластер 6,3.075586431910267,162.74608206865088,1,324268,352,1271,74
1599070523,МОУ Волчанская ООШ,50.7729667,39.5274333,Voronezh,ЦФО,5,Кластер 6,102.78885796376343,568.3810175216651,1,128,432,2333,66
1599296100,Школа № 1208 имени Героя Советского Союза М.С. Шумилова. Корпус № 1,55.7077593,37.7712348,MoscowCity,ЦФО,2,Кластер 3,10.731997282545883,11.002865484504277,1,2146742,1848,12655,100
1601493200,Православная гимназия,54.0374488,35.7895412,Kaluga,ЦФО,5,Кластер 6,60.230302834038206,223.97346875891253,1,24802,519,1010,76
1603692724,Искусство жизни,55.6411562,37.5225154,MoscowCity,ЦФО,2,Кластер 3,13.601072191995998,14.07154867375113,1,1517501,1848,12655,100
1607544676,Козельская школа-интернат для обучающихся с ограниченными возможностями здоровья,54.0292508,35.7933896,Kaluga,ЦФО,5,Кластер 6,60.901083440803305,224.62984774311812,1,24802,519,1010,76
1615721454,шубинская школа,50.8602511,38.8672733,Voronezh,ЦФО,5,Кластер 6,92.91310458608834,550.6312417785114,1,1248,432,2333,66
1616341424,Дашенька,55.938714,37.4947773,Moskva,ЦФО,7,Кластер 8,22.24526945255581,21.73625811816309,1,1862813,579,8524,81
1617583699,Школа №3,56.2248293,32.7800121,Tver',ЦФО,5,Кластер 6,204.52244327966673,305.2936864871345,1,1475,352,1271,74
1618108202,Школа №1560 корпус им. А. С. Пушкина,55.7796573,37.4960053,MoscowCity,ЦФО,2,Кластер 3,8.270109452367823,8.055409416270436,1,2170453,1848,12655,100
1631221480,МОУ «Октябрьская СОШ им. Ю. Чумака»,50.445646,36.3669029,Belgorod,ЦФО,5,Кластер 6,22.968769410695582,596.3103646693806,1,2664,546,1549,67
1631473029,Школа,51.3301941,34.6803017,Kursk,ЦФО,5,Кластер 6,113.6897713540707,528.8734234147612,1,2212,417,1105,68
1635684783,"Спортивно-технический центр ""Икар""",55.7585593,37.7115837,MoscowCity,ЦФО,2,Кластер 3,5.9158680459104005,5.888514767725282,1,1675115,1848,12655,100
1636755808,Школа №2,53.8090619,36.1349224,Tula,ЦФО,5,Кластер 6,105.85236937776688,236.4128775048614,1,2405,449,1502,81
